toolCode,sectionTitle,indicatorCode,prompt,type,options,stages,isQualitative
BWRS,Instruction Following & Compliance,BWRS-0261,Maintains compliance during supervision changes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0262,Accepts corrections without resistance,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0263,Completes assigned work within expected time,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0264,Maintains attention for 30-45 minutes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0265,Continues despite repetitive work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0266,Maintains quality throughout task completion,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0267,Returns to unfinished work independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0268,Demonstrates patience during lengthy tasks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Task Persistence & Work Behaviour,BWRS-0269,Shows pride in completed work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Adaptability & Flexibility,BWRS-0270,Accepts unexpected schedule changes calmly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Adaptability & Flexibility,BWRS-0271,Adjusts to different teachers or supervisors,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Adaptability & Flexibility,BWRS-0272,Accepts role changes appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Adaptability & Flexibility,BWRS-0273,Demonstrates flexibility in group activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Adaptability & Flexibility,BWRS-0274,Learns new procedures willingly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Adaptability & Flexibility,BWRS-0275,Demonstrates openness to new experiences,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0276,Participates actively in team activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0277,Shares responsibilities fairly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0278,Waits for others during group work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0279,Accepts different opinions respectfully,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0280,Helps peers appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0281,Resolves disagreements constructively,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Teamwork & Collaboration,BWRS-0282,Demonstrates empathy during collaboration,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Initiative & Self Motivation,BWRS-0283,Identifies work that needs to be done,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Initiative & Self Motivation,BWRS-0284,Demonstrates curiosity to learn new skills,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Initiative & Self Motivation,BWRS-0285,Shows confidence during independent work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Initiative & Self Motivation,BWRS-0286,Makes appropriate decisions independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Initiative & Self Motivation,BWRS-0287,Demonstrates ownership of responsibilities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Initiative & Self Motivation,BWRS-0288,Takes initiative to improve work quality,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0289,Accepts correction positively,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0290,Learns from previous mistakes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0291,Requests additional guidance appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0292,Demonstrates improvement after coaching,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0293,Does not become defensive when corrected,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0294,Applies learning to future situations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Response to Feedback,BWRS-0295,Demonstrates willingness to improve continuously,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0296,Demonstrates punctuality consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0297,Maintains appropriate posture during work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0298,Uses respectful language with everyone,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0299,Waits appropriately before speaking,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0300,Demonstrates honesty in daily activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0301,Takes responsibility for mistakes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0302,Maintains confidentiality when instructed,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0303,Demonstrates workplace etiquette during simulations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Professional Behaviour,BWRS-0304,Follows expected behavioural norms consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0305,Continues working after minor failures,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0306,Handles criticism without emotional escalation,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0307,Demonstrates resilience after setbacks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0308,Uses relaxation techniques independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0309,Seeks support when overwhelmed,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0310,Returns to work after emotional incidents,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0311,Maintains productivity during mild stress,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Stress & Frustration Management,BWRS-0312,Demonstrates emotional maturity during challenges,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0313,Completes assigned responsibilities reliably,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0314,Takes ownership of mistakes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0315,Maintains responsibility for personal belongings,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0316,Returns borrowed materials promptly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0317,Demonstrates reliability across tasks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0318,Maintains consistency across environments,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Responsibility & Accountability,BWRS-0319,Demonstrates integrity in daily activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behavioural Self Monitoring,BWRS-0320,Recognizes inappropriate behaviour independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behavioural Self Monitoring,BWRS-0321,Identifies areas needing improvement,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behavioural Self Monitoring,BWRS-0322,Recognizes impact of behaviour on others,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behavioural Self Monitoring,BWRS-0323,Demonstrates self-awareness during interactions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behavioural Self Monitoring,BWRS-0324,Uses previous experiences to modify behaviour,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behavioural Self Monitoring,BWRS-0325,Adjusts behaviour according to context,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Leadership & Peer Influence,BWRS-0326,Resolves peer conflicts fairly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Leadership & Peer Influence,BWRS-0327,Demonstrates confidence during leadership roles,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Leadership & Peer Influence,BWRS-0328,Makes fair decisions during group work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Leadership & Peer Influence,BWRS-0329,Demonstrates responsibility as a role model,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Leadership & Peer Influence,BWRS-0330,Accepts leadership feedback positively,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Decision Making & Judgement,BWRS-0331,Thinks before acting,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Decision Making & Judgement,BWRS-0332,Demonstrates good judgement during social situations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Decision Making & Judgement,BWRS-0333,Seeks advice when necessary,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Decision Making & Judgement,BWRS-0334,Learns from poor decisions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Decision Making & Judgement,BWRS-0335,Makes safe choices consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Decision Making & Judgement,BWRS-0336,Demonstrates responsibility in independent decisions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0337,Greets unfamiliar people politely,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0338,Listens patiently to requests,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0339,Demonstrates patience during interactions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0340,Maintains calm body language,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0341,Responds respectfully when corrected,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0342,Demonstrates willingness to help others,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0343,Shows empathy during conversations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0344,Waits for customers or peers appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0345,Demonstrates service-minded behaviour,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Customer Service Behaviour Foundations,BWRS-0346,Maintains positive attitude during interactions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0347,Organizes materials before beginning work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0348,Maintains focus despite surrounding activity,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0349,Completes repetitive tasks consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0350,Maintains quality across similar tasks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0351,Demonstrates careful handling of materials,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0352,Follows established work routines,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Behaviour During Structured Work,BWRS-0353,Demonstrates endurance during extended activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Career Readiness Behaviours,BWRS-0354,Demonstrates willingness to learn workplace skills,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Career Readiness Behaviours,BWRS-0355,Shows responsibility for assigned duties,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Career Readiness Behaviours,BWRS-0356,Demonstrates respect for supervisors and peers,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Career Readiness Behaviours,BWRS-0357,Shows commitment to completing work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Career Readiness Behaviours,BWRS-0358,Demonstrates reliability over extended periods,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Career Readiness Behaviours,BWRS-0359,Demonstrates behaviours that support future employment success,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation & Workplace Resilience,BWRS-0360,Recognizes personal emotional triggers and manages them appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,INTERMEDIATE,false
BWRS,Emotional Regulation & Workplace Resilience,BWRS-0361,Maintains emotional control during stressful situations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,INTERMEDIATE,false
